,symbol,historical
81,AAPL,"{'date': '2020-03-09', 'open': 263.75, 'high': 278.09, 'low': 263.0, 'close': 266.17, 'adjClose': 265.45, 'volume': 71686200.0, 'unadjustedVolume': 71686200.0, 'change': 2.42, 'changePercent': 0.918, 'vwap': 269.08667, 'label': 'March 09, 20', 'changeOverTime': 0.00918}"
82,AAPL,"{'date': '2020-03-06', 'open': 282.0, 'high': 290.82, 'low': 281.23, 'close': 289.03, 'adjClose': 288.25, 'volume': 56544200.0, 'unadjustedVolume': 56544200.0, 'change': 7.03, 'changePercent': 2.493, 'vwap': 287.02667, 'label': 'March 06, 20', 'changeOverTime': 0.02493}"
83,AAPL,"{'date': '2020-03-05', 'open': 295.52, 'high': 299.55, 'low': 291.41, 'close': 292.92, 'adjClose': 292.13, 'volume': 46893200.0, 'unadjustedVolume': 46893200.0, 'change': -2.6, 'changePercent': -0.88, 'vwap': 294.62667, 'label': 'March 05, 20', 'changeOverTime': -0.0088}"
84,AAPL,"{'date': '2020-03-04', 'open': 296.44, 'high': 303.4, 'low': 293.13, 'close': 302.74, 'adjClose': 301.92, 'volume': 54794600.0, 'unadjustedVolume': 54794600.0, 'change': 6.3, 'changePercent': 2.125, 'vwap': 299.75667, 'label': 'March 04, 20', 'changeOverTime': 0.02125}"
85,AAPL,"{'date': '2020-03-03', 'open': 303.67, 'high': 304.0, 'low': 285.8, 'close': 289.32, 'adjClose': 288.54, 'volume': 79868900.0, 'unadjustedVolume': 79868900.0, 'change': -14.35, 'changePercent': -4.726, 'vwap': 293.04, 'label': 'March 03, 20', 'changeOverTime': -0.04726}"
86,AAPL,"{'date': '2020-03-02', 'open': 282.28, 'high': 301.44, 'low': 277.72, 'close': 298.81, 'adjClose': 298.0, 'volume': 85349300.0, 'unadjustedVolume': 85349300.0, 'change': 16.53, 'changePercent': 5.856, 'vwap': 292.65667, 'label': 'March 02, 20', 'changeOverTime': 0.05856}"
87,AAPL,"{'date': '2020-02-28', 'open': 257.26, 'high': 278.41, 'low': 256.37, 'close': 273.36, 'adjClose': 272.62, 'volume': 106721200.0, 'unadjustedVolume': 106721200.0, 'change': 16.1, 'changePercent': 6.258, 'vwap': 269.38, 'label': 'February 28, 20', 'changeOverTime': 0.06258}"
88,AAPL,"{'date': '2020-02-27', 'open': 281.1, 'high': 286.0, 'low': 272.96, 'close': 273.52, 'adjClose': 272.78, 'volume': 80151400.0, 'unadjustedVolume': 80151400.0, 'change': -7.58, 'changePercent': -2.697, 'vwap': 277.49333, 'label': 'February 27, 20', 'changeOverTime': -0.02697}"
89,AAPL,"{'date': '2020-02-26', 'open': 286.53, 'high': 297.88, 'low': 286.5, 'close': 292.65, 'adjClose': 291.86, 'volume': 49513700.0, 'unadjustedVolume': 49513700.0, 'change': 6.12, 'changePercent': 2.136, 'vwap': 292.34333, 'label': 'February 26, 20', 'changeOverTime': 0.02136}"
90,AAPL,"{'date': '2020-02-25', 'open': 300.95, 'high': 302.53, 'low': 286.13, 'close': 288.08, 'adjClose': 287.3, 'volume': 57668400.0, 'unadjustedVolume': 57668400.0, 'change': -12.87, 'changePercent': -4.276, 'vwap': 292.24667, 'label': 'February 25, 20', 'changeOverTime': -0.04276}"
91,AAPL,"{'date': '2020-02-24', 'open': 297.26, 'high': 304.18, 'low': 289.23, 'close': 298.18, 'adjClose': 297.38, 'volume': 55548800.0, 'unadjustedVolume': 55548800.0, 'change': 0.92, 'changePercent': 0.309, 'vwap': 297.19667, 'label': 'February 24, 20', 'changeOverTime': 0.00309}"
92,AAPL,"{'date': '2020-02-21', 'open': 318.62, 'high': 320.45, 'low': 310.5, 'close': 313.05, 'adjClose': 312.2, 'volume': 32388500.0, 'unadjustedVolume': 32388500.0, 'change': -5.57, 'changePercent': -1.748, 'vwap': 314.66667, 'label': 'February 21, 20', 'changeOverTime': -0.01748}"
93,AAPL,"{'date': '2020-02-20', 'open': 322.63, 'high': 324.65, 'low': 318.21, 'close': 320.3, 'adjClose': 319.44, 'volume': 25141500.0, 'unadjustedVolume': 25141500.0, 'change': -2.33, 'changePercent': -0.722, 'vwap': 321.05333, 'label': 'February 20, 20', 'changeOverTime': -0.00722}"
94,AAPL,"{'date': '2020-02-19', 'open': 320.0, 'high': 324.57, 'low': 320.0, 'close': 323.62, 'adjClose': 322.75, 'volume': 23496000.0, 'unadjustedVolume': 23496000.0, 'change': 3.62, 'changePercent': 1.131, 'vwap': 322.73, 'label': 'February 19, 20', 'changeOverTime': 0.01131}"
95,AAPL,"{'date': '2020-02-18', 'open': 315.36, 'high': 319.75, 'low': 314.61, 'close': 319.0, 'adjClose': 318.14, 'volume': 38132800.0, 'unadjustedVolume': 38132800.0, 'change': 3.64, 'changePercent': 1.154, 'vwap': 317.78667, 'label': 'February 18, 20', 'changeOverTime': 0.01154}"
96,AAPL,"{'date': '2020-02-14', 'open': 324.74, 'high': 325.98, 'low': 322.85, 'close': 324.95, 'adjClose': 324.07, 'volume': 20028400.0, 'unadjustedVolume': 20028400.0, 'change': 0.21, 'changePercent': 0.065, 'vwap': 324.59333, 'label': 'February 14, 20', 'changeOverTime': 0.00065}"
97,AAPL,"{'date': '2020-02-13', 'open': 324.19, 'high': 326.22, 'low': 323.35, 'close': 324.87, 'adjClose': 323.99, 'volume': 23686900.0, 'unadjustedVolume': 23686900.0, 'change': 0.68, 'changePercent': 0.21, 'vwap': 324.81333, 'label': 'February 13, 20', 'changeOverTime': 0.0021}"
98,AAPL,"{'date': '2020-02-12', 'open': 321.47, 'high': 327.22, 'low': 321.47, 'close': 327.2, 'adjClose': 326.32, 'volume': 28432600.0, 'unadjustedVolume': 28432600.0, 'change': 5.73, 'changePercent': 1.782, 'vwap': 325.29667, 'label': 'February 12, 20', 'changeOverTime': 0.01782}"
99,AAPL,"{'date': '2020-02-11', 'open': 323.6, 'high': 323.9, 'low': 318.71, 'close': 319.61, 'adjClose': 318.75, 'volume': 23580800.0, 'unadjustedVolume': 23580800.0, 'change': -3.99, 'changePercent': -1.233, 'vwap': 320.74, 'label': 'February 11, 20', 'changeOverTime': -0.01233}"
100,AAPL,"{'date': '2020-02-10', 'open': 314.18, 'high': 321.55, 'low': 313.85, 'close': 321.55, 'adjClose': 320.68, 'volume': 27337200.0, 'unadjustedVolume': 27337200.0, 'change': 7.37, 'changePercent': 2.346, 'vwap': 318.98333, 'label': 'February 10, 20', 'changeOverTime': 0.02346}"
101,AAPL,"{'date': '2020-02-07', 'open': 322.37, 'high': 323.4, 'low': 318.0, 'close': 320.03, 'adjClose': 319.17, 'volume': 29421000.0, 'unadjustedVolume': 29421000.0, 'change': -2.34, 'changePercent': -0.726, 'vwap': 320.47667, 'label': 'February 07, 20', 'changeOverTime': -0.00726}"
102,AAPL,"{'date': '2020-02-06', 'open': 322.57, 'high': 325.22, 'low': 320.26, 'close': 325.21, 'adjClose': 323.56, 'volume': 26356400.0, 'unadjustedVolume': 26356400.0, 'change': 2.64, 'changePercent': 0.818, 'vwap': 323.56333, 'label': 'February 06, 20', 'changeOverTime': 0.00818}"
103,AAPL,"{'date': '2020-02-05', 'open': 323.52, 'high': 324.76, 'low': 318.95, 'close': 321.45, 'adjClose': 319.82, 'volume': 29706700.0, 'unadjustedVolume': 29706700.0, 'change': -2.07, 'changePercent': -0.64, 'vwap': 321.72, 'label': 'February 05, 20', 'changeOverTime': -0.0064}"
104,AAPL,"{'date': '2020-02-04', 'open': 315.31, 'high': 319.64, 'low': 313.63, 'close': 318.85, 'adjClose': 317.24, 'volume': 34154100.0, 'unadjustedVolume': 34154100.0, 'change': 3.54, 'changePercent': 1.123, 'vwap': 317.37333, 'label': 'February 04, 20', 'changeOverTime': 0.01123}"
105,AAPL,"{'date': '2020-02-03', 'open': 304.3, 'high': 313.49, 'low': 302.22, 'close': 308.66, 'adjClose': 307.1, 'volume': 43496400.0, 'unadjustedVolume': 43496400.0, 'change': 4.36, 'changePercent': 1.433, 'vwap': 308.12333, 'label': 'February 03, 20', 'changeOverTime': 0.01433}"
106,AAPL,"{'date': '2020-01-31', 'open': 320.93, 'high': 322.68, 'low': 308.29, 'close': 309.51, 'adjClose': 307.94, 'volume': 49897100.0, 'unadjustedVolume': 49897100.0, 'change': -11.42, 'changePercent': -3.558, 'vwap': 313.49333, 'label': 'January 31, 20', 'changeOverTime': -0.03558}"
107,AAPL,"{'date': '2020-01-30', 'open': 320.54, 'high': 324.09, 'low': 318.75, 'close': 323.87, 'adjClose': 322.23, 'volume': 31685800.0, 'unadjustedVolume': 31685800.0, 'change': 3.33, 'changePercent': 1.039, 'vwap': 322.23667, 'label': 'January 30, 20', 'changeOverTime': 0.01039}"
108,AAPL,"{'date': '2020-01-29', 'open': 324.45, 'high': 327.85, 'low': 321.38, 'close': 324.34, 'adjClose': 322.7, 'volume': 54057300.0, 'unadjustedVolume': 54057300.0, 'change': -0.11, 'changePercent': -0.034, 'vwap': 324.52333, 'label': 'January 29, 20', 'changeOverTime': -0.00034}"
109,AAPL,"{'date': '2020-01-28', 'open': 312.6, 'high': 318.4, 'low': 312.19, 'close': 317.69, 'adjClose': 316.08, 'volume': 40558500.0, 'unadjustedVolume': 40558500.0, 'change': 5.09, 'changePercent': 1.628, 'vwap': 316.09333, 'label': 'January 28, 20', 'changeOverTime': 0.01628}"
110,AAPL,"{'date': '2020-01-27', 'open': 310.06, 'high': 311.77, 'low': 304.88, 'close': 308.95, 'adjClose': 307.39, 'volume': 40485000.0, 'unadjustedVolume': 40485000.0, 'change': -1.11, 'changePercent': -0.358, 'vwap': 308.53333, 'label': 'January 27, 20', 'changeOverTime': -0.00358}"
111,AAPL,"{'date': '2020-01-24', 'open': 320.25, 'high': 323.33, 'low': 317.52, 'close': 318.31, 'adjClose': 316.7, 'volume': 36634400.0, 'unadjustedVolume': 36634400.0, 'change': -1.94, 'changePercent': -0.606, 'vwap': 319.72, 'label': 'January 24, 20', 'changeOverTime': -0.00606}"
112,AAPL,"{'date': '2020-01-23', 'open': 317.92, 'high': 319.56, 'low': 315.65, 'close': 319.23, 'adjClose': 317.61, 'volume': 26118000.0, 'unadjustedVolume': 26118000.0, 'change': 1.31, 'changePercent': 0.412, 'vwap': 318.14667, 'label': 'January 23, 20', 'changeOverTime': 0.00412}"
113,AAPL,"{'date': '2020-01-22', 'open': 318.58, 'high': 319.99, 'low': 317.31, 'close': 317.7, 'adjClose': 316.09, 'volume': 25458100.0, 'unadjustedVolume': 25458100.0, 'change': -0.88, 'changePercent': -0.276, 'vwap': 318.33333, 'label': 'January 22, 20', 'changeOverTime': -0.00276}"
114,AAPL,"{'date': '2020-01-21', 'open': 317.19, 'high': 319.02, 'low': 316.0, 'close': 316.57, 'adjClose': 314.97, 'volume': 27710800.0, 'unadjustedVolume': 27710800.0, 'change': -0.62, 'changePercent': -0.195, 'vwap': 317.19667, 'label': 'January 21, 20', 'changeOverTime': -0.00195}"
115,AAPL,"{'date': '2020-01-17', 'open': 316.27, 'high': 318.74, 'low': 315.0, 'close': 318.73, 'adjClose': 317.12, 'volume': 34454100.0, 'unadjustedVolume': 34454100.0, 'change': 2.46, 'changePercent': 0.778, 'vwap': 317.49, 'label': 'January 17, 20', 'changeOverTime': 0.00778}"
116,AAPL,"{'date': '2020-01-16', 'open': 313.59, 'high': 315.7, 'low': 312.09, 'close': 315.24, 'adjClose': 313.64, 'volume': 27207300.0, 'unadjustedVolume': 27207300.0, 'change': 1.65, 'changePercent': 0.526, 'vwap': 314.34333, 'label': 'January 16, 20', 'changeOverTime': 0.00526}"
117,AAPL,"{'date': '2020-01-15', 'open': 311.85, 'high': 315.5, 'low': 309.55, 'close': 311.34, 'adjClose': 309.76, 'volume': 30480900.0, 'unadjustedVolume': 30480900.0, 'change': -0.51, 'changePercent': -0.164, 'vwap': 312.13, 'label': 'January 15, 20', 'changeOverTime': -0.00164}"
118,AAPL,"{'date': '2020-01-14', 'open': 316.7, 'high': 317.57, 'low': 312.17, 'close': 312.68, 'adjClose': 311.1, 'volume': 40488600.0, 'unadjustedVolume': 40488600.0, 'change': -4.02, 'changePercent': -1.269, 'vwap': 314.14, 'label': 'January 14, 20', 'changeOverTime': -0.01269}"
119,AAPL,"{'date': '2020-01-13', 'open': 311.64, 'high': 317.07, 'low': 311.15, 'close': 316.96, 'adjClose': 315.36, 'volume': 30383000.0, 'unadjustedVolume': 30383000.0, 'change': 5.32, 'changePercent': 1.707, 'vwap': 315.06, 'label': 'January 13, 20', 'changeOverTime': 0.01707}"
120,AAPL,"{'date': '2020-01-10', 'open': 310.6, 'high': 312.67, 'low': 308.25, 'close': 310.33, 'adjClose': 308.76, 'volume': 35161200.0, 'unadjustedVolume': 35161200.0, 'change': -0.27, 'changePercent': -0.087, 'vwap': 310.41667, 'label': 'January 10, 20', 'changeOverTime': -0.00087}"
121,AAPL,"{'date': '2020-01-09', 'open': 307.24, 'high': 310.43, 'low': 306.2, 'close': 309.63, 'adjClose': 308.06, 'volume': 42527100.0, 'unadjustedVolume': 42527100.0, 'change': 2.39, 'changePercent': 0.778, 'vwap': 308.75333, 'label': 'January 09, 20', 'changeOverTime': 0.00778}"
122,AAPL,"{'date': '2020-01-08', 'open': 297.16, 'high': 304.44, 'low': 297.16, 'close': 303.19, 'adjClose': 301.66, 'volume': 33019800.0, 'unadjustedVolume': 33019800.0, 'change': 6.03, 'changePercent': 2.029, 'vwap': 301.59667, 'label': 'January 08, 20', 'changeOverTime': 0.02029}"
123,AAPL,"{'date': '2020-01-07', 'open': 299.84, 'high': 300.9, 'low': 297.48, 'close': 298.39, 'adjClose': 296.88, 'volume': 27218000.0, 'unadjustedVolume': 27218000.0, 'change': -1.45, 'changePercent': -0.484, 'vwap': 298.92333, 'label': 'January 07, 20', 'changeOverTime': -0.00484}"
124,AAPL,"{'date': '2020-01-06', 'open': 293.79, 'high': 299.96, 'low': 292.75, 'close': 299.8, 'adjClose': 298.28, 'volume': 29596800.0, 'unadjustedVolume': 29596800.0, 'change': 6.01, 'changePercent': 2.046, 'vwap': 297.50333, 'label': 'January 06, 20', 'changeOverTime': 0.02046}"
125,AAPL,"{'date': '2020-01-03', 'open': 297.15, 'high': 300.58, 'low': 296.5, 'close': 297.43, 'adjClose': 295.92, 'volume': 36580700.0, 'unadjustedVolume': 36580700.0, 'change': 0.28, 'changePercent': 0.094, 'vwap': 298.17, 'label': 'January 03, 20', 'changeOverTime': 0.00094}"
126,AAPL,"{'date': '2020-01-02', 'open': 296.24, 'high': 300.6, 'low': 295.19, 'close': 300.35, 'adjClose': 298.83, 'volume': 33870100.0, 'unadjustedVolume': 33870100.0, 'change': 4.11, 'changePercent': 1.387, 'vwap': 298.71333, 'label': 'January 02, 20', 'changeOverTime': 0.01387}"
127,AAPL,"{'date': '2019-12-31', 'open': 289.93, 'high': 293.68, 'low': 289.52, 'close': 293.65, 'adjClose': 292.16, 'volume': 25201400.0, 'unadjustedVolume': 25201400.0, 'change': 3.72, 'changePercent': 1.283, 'vwap': 292.28333, 'label': 'December 31, 19', 'changeOverTime': 0.01283}"
128,AAPL,"{'date': '2019-12-30', 'open': 289.46, 'high': 292.69, 'low': 285.22, 'close': 291.52, 'adjClose': 290.04, 'volume': 36028600.0, 'unadjustedVolume': 36028600.0, 'change': 2.06, 'changePercent': 0.712, 'vwap': 289.81, 'label': 'December 30, 19', 'changeOverTime': 0.00712}"
129,AAPL,"{'date': '2019-12-27', 'open': 291.12, 'high': 293.97, 'low': 288.12, 'close': 289.8, 'adjClose': 288.33, 'volume': 36566500.0, 'unadjustedVolume': 36566500.0, 'change': -1.32, 'changePercent': -0.453, 'vwap': 290.63, 'label': 'December 27, 19', 'changeOverTime': -0.00453}"
130,AAPL,"{'date': '2019-12-26', 'open': 284.82, 'high': 289.98, 'low': 284.7, 'close': 289.91, 'adjClose': 288.44, 'volume': 23280300.0, 'unadjustedVolume': 23280300.0, 'change': 5.09, 'changePercent': 1.787, 'vwap': 288.19667, 'label': 'December 26, 19', 'changeOverTime': 0.01787}"
131,AAPL,"{'date': '2019-12-24', 'open': 284.69, 'high': 284.89, 'low': 282.92, 'close': 284.27, 'adjClose': 282.83, 'volume': 12119700.0, 'unadjustedVolume': 12119700.0, 'change': -0.42, 'changePercent': -0.148, 'vwap': 284.02667, 'label': 'December 24, 19', 'changeOverTime': -0.00148}"
132,AAPL,"{'date': '2019-12-23', 'open': 280.53, 'high': 284.25, 'low': 280.37, 'close': 284.0, 'adjClose': 282.56, 'volume': 24643000.0, 'unadjustedVolume': 24643000.0, 'change': 3.47, 'changePercent': 1.237, 'vwap': 282.87333, 'label': 'December 23, 19', 'changeOverTime': 0.01237}"
133,AAPL,"{'date': '2019-12-20', 'open': 282.23, 'high': 282.65, 'low': 278.56, 'close': 279.44, 'adjClose': 278.03, 'volume': 68994500.0, 'unadjustedVolume': 68994500.0, 'change': -2.79, 'changePercent': -0.989, 'vwap': 280.21667, 'label': 'December 20, 19', 'changeOverTime': -0.00989}"
134,AAPL,"{'date': '2019-12-19', 'open': 279.5, 'high': 281.18, 'low': 278.95, 'close': 280.02, 'adjClose': 278.6, 'volume': 24592300.0, 'unadjustedVolume': 24592300.0, 'change': 0.52, 'changePercent': 0.186, 'vwap': 280.05, 'label': 'December 19, 19', 'changeOverTime': 0.00186}"
135,AAPL,"{'date': '2019-12-18', 'open': 279.8, 'high': 281.9, 'low': 279.12, 'close': 279.74, 'adjClose': 278.32, 'volume': 29007100.0, 'unadjustedVolume': 29007100.0, 'change': -0.06, 'changePercent': -0.021, 'vwap': 280.25333, 'label': 'December 18, 19', 'changeOverTime': -0.00021}"
136,AAPL,"{'date': '2019-12-17', 'open': 279.57, 'high': 281.77, 'low': 278.8, 'close': 280.41, 'adjClose': 278.99, 'volume': 28539600.0, 'unadjustedVolume': 28539600.0, 'change': 0.84, 'changePercent': 0.3, 'vwap': 280.32667, 'label': 'December 17, 19', 'changeOverTime': 0.003}"
137,AAPL,"{'date': '2019-12-16', 'open': 277.0, 'high': 280.79, 'low': 276.98, 'close': 279.86, 'adjClose': 278.44, 'volume': 32046500.0, 'unadjustedVolume': 32046500.0, 'change': 2.86, 'changePercent': 1.032, 'vwap': 279.21, 'label': 'December 16, 19', 'changeOverTime': 0.01032}"
138,AAPL,"{'date': '2019-12-13', 'open': 271.46, 'high': 275.3, 'low': 270.93, 'close': 275.15, 'adjClose': 273.76, 'volume': 33396900.0, 'unadjustedVolume': 33396900.0, 'change': 3.69, 'changePercent': 1.359, 'vwap': 273.79333, 'label': 'December 13, 19', 'changeOverTime': 0.01359}"
139,AAPL,"{'date': '2019-12-12', 'open': 267.78, 'high': 272.56, 'low': 267.32, 'close': 271.46, 'adjClose': 270.09, 'volume': 34327600.0, 'unadjustedVolume': 34327600.0, 'change': 3.68, 'changePercent': 1.374, 'vwap': 270.44667, 'label': 'December 12, 19', 'changeOverTime': 0.01374}"
140,AAPL,"{'date': '2019-12-11', 'open': 268.81, 'high': 271.1, 'low': 268.5, 'close': 270.77, 'adjClose': 269.4, 'volume': 19689200.0, 'unadjustedVolume': 19689200.0, 'change': 1.96, 'changePercent': 0.729, 'vwap': 270.12333, 'label': 'December 11, 19', 'changeOverTime': 0.00729}"
141,AAPL,"{'date': '2019-12-10', 'open': 268.6, 'high': 270.07, 'low': 265.86, 'close': 268.48, 'adjClose': 267.12, 'volume': 22605100.0, 'unadjustedVolume': 22605100.0, 'change': -0.12, 'changePercent': -0.045, 'vwap': 268.13667, 'label': 'December 10, 19', 'changeOverTime': -0.00045}"
142,AAPL,"{'date': '2019-12-09', 'open': 270.0, 'high': 270.8, 'low': 264.91, 'close': 266.92, 'adjClose': 265.57, 'volume': 32010600.0, 'unadjustedVolume': 32010600.0, 'change': -3.08, 'changePercent': -1.141, 'vwap': 267.54333, 'label': 'December 09, 19', 'changeOverTime': -0.01141}"
143,AAPL,"{'date': '2019-12-06', 'open': 267.48, 'high': 271.0, 'low': 267.3, 'close': 270.71, 'adjClose': 269.34, 'volume': 26518900.0, 'unadjustedVolume': 26518900.0, 'change': 3.23, 'changePercent': 1.208, 'vwap': 269.67, 'label': 'December 06, 19', 'changeOverTime': 0.01208}"
144,AAPL,"{'date': '2019-12-05', 'open': 263.79, 'high': 265.89, 'low': 262.73, 'close': 265.58, 'adjClose': 264.24, 'volume': 18606100.0, 'unadjustedVolume': 18606100.0, 'change': 1.79, 'changePercent': 0.679, 'vwap': 264.73333, 'label': 'December 05, 19', 'changeOverTime': 0.00679}"
145,AAPL,"{'date': '2019-12-04', 'open': 261.07, 'high': 263.31, 'low': 260.68, 'close': 261.74, 'adjClose': 260.42, 'volume': 16795400.0, 'unadjustedVolume': 16795400.0, 'change': 0.67, 'changePercent': 0.257, 'vwap': 261.91, 'label': 'December 04, 19', 'changeOverTime': 0.00257}"
146,AAPL,"{'date': '2019-12-03', 'open': 258.31, 'high': 259.53, 'low': 256.29, 'close': 259.45, 'adjClose': 258.14, 'volume': 28607600.0, 'unadjustedVolume': 28607600.0, 'change': 1.14, 'changePercent': 0.441, 'vwap': 258.42333, 'label': 'December 03, 19', 'changeOverTime': 0.00441}"
147,AAPL,"{'date': '2019-12-02', 'open': 267.27, 'high': 268.25, 'low': 263.45, 'close': 264.16, 'adjClose': 262.82, 'volume': 23621800.0, 'unadjustedVolume': 23621800.0, 'change': -3.11, 'changePercent': -1.164, 'vwap': 265.28667, 'label': 'December 02, 19', 'changeOverTime': -0.01164}"
148,AAPL,"{'date': '2019-11-29', 'open': 266.6, 'high': 268.0, 'low': 265.9, 'close': 267.25, 'adjClose': 265.9, 'volume': 11654400.0, 'unadjustedVolume': 11654400.0, 'change': 0.65, 'changePercent': 0.244, 'vwap': 267.05, 'label': 'November 29, 19', 'changeOverTime': 0.00244}"
149,AAPL,"{'date': '2019-11-27', 'open': 265.58, 'high': 267.98, 'low': 265.31, 'close': 267.84, 'adjClose': 266.48, 'volume': 16308900.0, 'unadjustedVolume': 16308900.0, 'change': 2.26, 'changePercent': 0.851, 'vwap': 267.04333, 'label': 'November 27, 19', 'changeOverTime': 0.00851}"
150,AAPL,"{'date': '2019-11-26', 'open': 266.94, 'high': 267.16, 'low': 262.5, 'close': 264.29, 'adjClose': 262.95, 'volume': 26301900.0, 'unadjustedVolume': 26301900.0, 'change': -2.65, 'changePercent': -0.993, 'vwap': 264.65, 'label': 'November 26, 19', 'changeOverTime': -0.00993}"
151,AAPL,"{'date': '2019-11-25', 'open': 262.71, 'high': 266.44, 'low': 262.52, 'close': 266.37, 'adjClose': 265.02, 'volume': 21005100.0, 'unadjustedVolume': 21005100.0, 'change': 3.66, 'changePercent': 1.393, 'vwap': 265.11, 'label': 'November 25, 19', 'changeOverTime': 0.01393}"
152,AAPL,"{'date': '2019-11-22', 'open': 262.59, 'high': 263.18, 'low': 260.84, 'close': 261.78, 'adjClose': 260.46, 'volume': 16321800.0, 'unadjustedVolume': 16321800.0, 'change': -0.81, 'changePercent': -0.308, 'vwap': 261.93333, 'label': 'November 22, 19', 'changeOverTime': -0.00308}"
153,AAPL,"{'date': '2019-11-21', 'open': 263.69, 'high': 264.01, 'low': 261.18, 'close': 262.01, 'adjClose': 260.68, 'volume': 30324600.0, 'unadjustedVolume': 30324600.0, 'change': -1.68, 'changePercent': -0.637, 'vwap': 262.4, 'label': 'November 21, 19', 'changeOverTime': -0.00637}"
154,AAPL,"{'date': '2019-11-20', 'open': 265.54, 'high': 266.08, 'low': 260.4, 'close': 263.19, 'adjClose': 261.86, 'volume': 26558600.0, 'unadjustedVolume': 26558600.0, 'change': -2.35, 'changePercent': -0.885, 'vwap': 263.22333, 'label': 'November 20, 19', 'changeOverTime': -0.00885}"
155,AAPL,"{'date': '2019-11-19', 'open': 267.9, 'high': 268.0, 'low': 265.39, 'close': 266.29, 'adjClose': 264.94, 'volume': 19041800.0, 'unadjustedVolume': 19041800.0, 'change': -1.61, 'changePercent': -0.601, 'vwap': 266.56, 'label': 'November 19, 19', 'changeOverTime': -0.00601}"
156,AAPL,"{'date': '2019-11-18', 'open': 265.8, 'high': 267.43, 'low': 264.23, 'close': 267.1, 'adjClose': 265.75, 'volume': 21675800.0, 'unadjustedVolume': 21675800.0, 'change': 1.3, 'changePercent': 0.489, 'vwap': 266.25333, 'label': 'November 18, 19', 'changeOverTime': 0.00489}"
157,AAPL,"{'date': '2019-11-15', 'open': 263.68, 'high': 265.78, 'low': 263.01, 'close': 265.76, 'adjClose': 264.42, 'volume': 25051600.0, 'unadjustedVolume': 25051600.0, 'change': 2.08, 'changePercent': 0.789, 'vwap': 264.85, 'label': 'November 15, 19', 'changeOverTime': 0.00789}"
158,AAPL,"{'date': '2019-11-14', 'open': 263.75, 'high': 264.88, 'low': 262.1, 'close': 262.64, 'adjClose': 261.31, 'volume': 22295700.0, 'unadjustedVolume': 22295700.0, 'change': -1.11, 'changePercent': -0.421, 'vwap': 263.20667, 'label': 'November 14, 19', 'changeOverTime': -0.00421}"
159,AAPL,"{'date': '2019-11-13', 'open': 261.13, 'high': 264.78, 'low': 261.07, 'close': 264.47, 'adjClose': 263.13, 'volume': 25683600.0, 'unadjustedVolume': 25683600.0, 'change': 3.34, 'changePercent': 1.279, 'vwap': 263.44, 'label': 'November 13, 19', 'changeOverTime': 0.01279}"
